rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,is_traffic_jam,is_severe_weather,is_order_stacked,pickup_to_distance_ratio,is_peak_rush_hour,is_metro,rider_experience_index,is_festival
vadres17del01,24.0,5.0,,,,,2022-03-12,cloudy,medium,1,meal,scooter,1,no,metropolitian,26,vad,12,3,saturday,1,5.0,17.0,evening,9.19301447226696,0,0,1,0.5158354002571319,0,1,2.0,0
ranchires15del03,30.0,4.7,23.369746,85.33982,23.429746,85.39982,2022-03-21,windy,jam,2,buffet,scooter,0,no,metropolitian,26,ranchi,21,3,monday,0,10.0,20.0,night,9.055525276451307,1,0,0,1.0465149440443697,1,1,1.5161290322580645,0
bangres01del01,22.0,4.9,12.933284,77.615428,12.973284,77.655428,2022-03-30,fog,high,0,meal,motorcycle,1,no,urban,24,bang,30,3,wednesday,0,5.0,13.0,afternoon,6.210618493121404,1,1,1,0.7450878045183402,1,0,2.130434782608696,0
mysres16del01,21.0,4.5,12.316967,76.603067,12.426967,76.713067,2022-03-18,fog,medium,0,buffet,motorcycle,2,no,metropolitian,31,mys,18,3,friday,0,5.0,18.0,evening,17.09819699771769,0,1,1,0.284120015286137,0,1,2.0454545454545454,0
indores19del02,23.0,4.7,22.745536,75.893106,22.795536,75.943106,2022-03-26,sandstorms,medium,0,snack,motorcycle,1,no,metropolitian,20,indo,26,3,saturday,1,5.0,18.0,evening,7.562478890452318,0,1,1,0.6201566624777224,0,1,1.9583333333333333,0
indores15del02,37.0,4.6,22.760072,75.892574,22.890072,76.022574,2022-03-29,fog,medium,0,meal,motorcycle,1,no,metropolitian,47,indo,29,3,tuesday,0,5.0,18.0,evening,19.658828717454107,0,1,1,0.24803028340981206,0,1,1.2105263157894737,0
japres01del02,34.0,5.0,26.90519,75.810753,26.98519,75.890753,2022-03-08,sunny,jam,1,meal,scooter,0,no,metropolitian,19,jap,8,3,tuesday,0,10.0,19.0,evening,11.916994721599236,1,0,0,0.8053478497985589,1,1,1.4285714285714286,0
mysres12del01,32.0,4.2,12.284747,76.625861,12.294747,76.635861,2022-03-24,cloudy,high,1,drinks,motorcycle,1,no,metropolitian,33,mys,24,3,thursday,0,5.0,11.0,morning,1.554619810773694,1,0,1,2.4335402461232882,0,1,1.2727272727272727,0
puneres010del01,32.0,5.0,18.539299,73.897902,18.609299,73.967902,2022-03-29,sunny,medium,0,drinks,motorcycle,0,no,metropolitian,31,pune,29,3,tuesday,0,10.0,17.0,evening,10.724879289478304,0,0,0,0.8908781771375973,0,1,1.5151515151515151,0
ranchires02del02,39.0,5.0,,,,,2022-03-16,cloudy,jam,2,meal,electric_scooter,1,no,metropolitian,43,ranchi,16,3,wednesday,0,5.0,19.0,evening,9.19301447226696,1,0,1,0.5158354002571319,1,1,1.25,0
puneres08del02,23.0,4.2,18.53408,73.89852,18.55408,73.91852,2022-03-07,sandstorms,low,0,drinks,motorcycle,1,no,metropolitian,28,pune,7,3,monday,0,5.0,10.0,morning,3.064508186852737,0,1,1,1.402718057554729,0,1,1.75,0
mumres20del02,30.0,4.7,19.103249,72.846749,19.233249,72.976749,2022-03-23,fog,jam,0,snack,motorcycle,3,no,semi-urban,51,mum,23,3,wednesday,0,10.0,,after_midnight,19.88431857497891,1,1,1,0.4905731807132703,0,0,1.5161290322580645,0
japres14del02,38.0,4.8,26.88842,75.800689,26.90842,75.820689,2022-03-17,stormy,high,0,snack,motorcycle,0,no,metropolitian,41,jap,17,3,thursday,0,15.0,11.0,morning,2.9797958851316784,1,1,0,4.31059766007867,0,1,1.2307692307692308,0
puneres16del02,28.0,4.2,18.536718,73.830327,18.666719,73.960327,2022-04-04,fog,jam,1,buffet,scooter,0,no,metropolitian,40,pune,4,4,monday,0,15.0,20.0,night,19.916194656540203,1,1,0,0.7347108632310597,1,1,1.4482758620689655,0
vadres18del03,20.0,5.0,,,,,2022-03-15,sunny,jam,1,drinks,scooter,0,no,urban,13,vad,15,3,tuesday,0,15.0,21.0,night,9.19301447226696,1,0,0,1.547506200771396,1,0,2.380952380952381,0
coimbres19del01,31.0,4.8,11.022298,76.998349,11.032298,77.008349,2022-03-24,sandstorms,high,1,buffet,scooter,1,no,metropolitian,29,coimb,24,3,thursday,0,15.0,11.0,morning,1.558083864051793,1,1,1,7.288332736096178,0,1,1.5,0
vadres19del01,33.0,4.9,22.311844,73.165081,22.381844,73.235081,2022-03-14,sunny,low,2,buffet,motorcycle,0,no,metropolitian,21,vad,14,3,monday,0,15.0,22.0,night,10.602450942886511,0,0,0,1.3510530311877398,1,1,1.4411764705882353,0
hydres07del03,22.0,4.9,17.424114,78.347554,17.484114,78.407554,2022-03-19,sandstorms,medium,2,drinks,electric_scooter,1,no,urban,22,hyd,19,3,saturday,1,15.0,18.0,evening,9.220550607824231,0,1,1,1.543122463446284,0,0,2.130434782608696,0
mysres16del01,25.0,4.8,12.316967,76.603067,12.426967,76.713067,2022-03-06,sandstorms,medium,0,meal,motorcycle,0,no,metropolitian,28,mys,6,3,sunday,1,5.0,17.0,evening,17.09819699771769,0,1,0,0.284120015286137,0,1,1.8461538461538463,0
mysres06del03,27.0,4.0,12.323994,76.626167,12.383994,76.686167,2022-03-28,sandstorms,low,0,buffet,motorcycle,1,no,urban,21,mys,28,3,monday,0,15.0,22.0,night,9.326602961232512,0,1,1,1.526468511974825,1,0,1.4285714285714286,0
indores08del01,29.0,4.8,22.725748,75.898497,22.795748,75.968497,2022-03-23,stormy,low,2,drinks,scooter,0,no,metropolitian,11,indo,23,3,wednesday,0,10.0,23.0,night,10.58781900321548,0,1,0,0.9018906240352578,0,1,1.6,0
hydres14del02,33.0,4.6,17.426228,78.407495,17.446228,78.427495,2022-04-01,fog,low,0,buffet,motorcycle,1,no,metropolitian,29,hyd,1,4,friday,0,10.0,10.0,morning,3.073660615290314,0,1,1,2.7982511705823043,0,1,1.3529411764705883,0
mumres010del03,23.0,5.0,19.003517,72.82765,19.033517,72.85765,2022-03-05,cloudy,low,1,drinks,motorcycle,0,no,urban,18,mum,5,3,saturday,1,10.0,0.0,after_midnight,4.590648124312415,0,0,0,1.9643864112785603,0,0,2.0833333333333335,0
ranchires06del02,28.0,4.1,23.357804,85.325146,23.487804,85.455146,2022-03-02,windy,jam,0,meal,motorcycle,1,no,metropolitian,31,ranchi,2,3,wednesday,0,15.0,20.0,night,19.618739348801014,1,0,1,0.7455735540852331,1,1,1.4137931034482758,0
chenres19del01,30.0,4.2,12.986047,80.218114,13.096047,80.328114,2022-04-06,fog,jam,1,meal,scooter,2,no,metropolitian,47,chen,6,4,wednesday,0,5.0,19.0,evening,17.076258901183188,1,1,1,0.2844746443546876,1,1,1.3548387096774193,0
japres14del03,32.0,4.8,26.88842,75.800689,26.97842,75.890689,2022-03-27,sunny,jam,1,snack,motorcycle,0,no,metropolitian,23,jap,27,3,sunday,1,10.0,19.0,evening,13.407238587856966,1,0,0,0.7190500067160313,1,1,1.4545454545454546,0
mumres15del03,28.0,4.8,19.176269,72.836721,19.206269,72.866721,2022-03-13,fog,low,0,buffet,motorcycle,1,no,metropolitian,20,mum,13,3,sunday,1,5.0,22.0,night,4.5883872060778055,0,1,1,0.9826296226096489,1,1,1.6551724137931034,0
indores06del03,26.0,4.9,22.728163,75.884212,22.758163,75.914212,2022-03-01,sandstorms,low,1,buffet,scooter,0,no,metropolitian,19,indo,1,3,tuesday,0,5.0,22.0,night,4.537905323142914,0,1,0,0.9924759754875134,1,1,1.8148148148148149,0
bangres06del03,20.0,5.0,12.979096,77.640625,13.039096,77.700625,2022-03-15,windy,low,2,drinks,electric_scooter,0,no,metropolitian,16,bang,15,3,tuesday,0,5.0,22.0,night,9.314908769971195,0,0,0,0.50942908560674,1,1,2.380952380952381,0
japres15del01,23.0,5.0,26.891191,75.802083,27.001191,75.912083,2022-03-02,cloudy,jam,2,drinks,scooter,1,no,metropolitian,44,jap,2,3,wednesday,0,10.0,21.0,night,16.385802266862793,1,0,1,0.5922134964013112,1,1,2.0833333333333335,0
mumres17del03,30.0,5.0,19.121999,72.908493,19.211999,72.998493,2022-03-10,stormy,low,1,snack,motorcycle,0,no,metropolitian,17,mum,10,3,thursday,0,10.0,22.0,night,13.766116995711348,0,1,0,0.7009615863241679,1,1,1.6129032258064515,0
goares09del02,22.0,4.6,15.303897,73.914336,15.383897,73.994336,2022-02-12,sandstorms,jam,0,snack,motorcycle,1,no,metropolitian,25,goa,12,2,saturday,1,15.0,20.0,night,12.35809128933754,1,1,1,1.1665806115748003,1,1,2.0,0
goares20del01,32.0,4.7,,,,,2022-02-11,cloudy,high,0,buffet,motorcycle,1,no,metropolitian,26,goa,11,2,friday,0,5.0,12.0,afternoon,9.19301447226696,1,0,1,0.5158354002571319,1,1,1.4242424242424243,0
indores18del02,31.0,4.8,22.753839,75.897429,22.773839,75.917429,2022-03-24,sunny,low,1,drinks,motorcycle,1,no,metropolitian,19,indo,24,3,thursday,0,5.0,11.0,morning,3.0250598092773755,0,0,1,1.418415649811338,0,1,1.5,0
chenres16del03,34.0,4.2,13.049645,80.242268,13.139645,80.332268,2022-03-31,windy,jam,2,meal,motorcycle,1,no,metropolitian,32,chen,31,3,thursday,0,15.0,21.0,night,13.970007989574006,1,0,1,1.036626932812191,1,1,1.2,0
bangres08del02,21.0,4.6,12.906229,77.596791,13.036229,77.726791,2022-03-12,cloudy,jam,2,snack,scooter,1,no,metropolitian,30,bang,12,3,saturday,1,5.0,21.0,night,20.183799025948787,1,0,1,0.2417350890775562,1,1,2.090909090909091,0
coimbres01del03,21.0,4.9,11.016298,76.972076,11.076298,77.032076,2022-03-03,sunny,low,0,buffet,motorcycle,0,no,metropolitian,15,coimb,3,3,thursday,0,10.0,23.0,night,9.348206267361393,0,0,0,1.0154133380757546,0,1,2.227272727272727,0
hydres09del02,28.0,5.0,17.431668,78.408321,17.561668,78.538321,2022-03-20,fog,low,2,meal,motorcycle,1,no,metropolitian,29,hyd,20,3,sunday,1,10.0,23.0,night,19.975632175541914,0,1,1,0.4883854092644315,0,1,1.7241379310344827,0
indores19del02,35.0,4.5,22.745536,75.893106,22.795536,75.943106,2022-03-11,stormy,jam,2,snack,electric_scooter,1,no,urban,26,indo,11,3,friday,0,5.0,21.0,night,7.562478890452318,1,1,1,0.6201566624777224,1,0,1.25,0
dehres17del03,26.0,4.5,30.327968,78.046106,30.357968,78.076106,2022-02-13,stormy,low,0,drinks,motorcycle,1,no,metropolitian,20,deh,13,2,sunday,1,15.0,22.0,night,4.406348380307767,0,1,1,3.0572635364020107,1,1,1.6666666666666667,0
japres09del01,33.0,5.0,26.911378,75.789034,26.921378,75.799034,2022-03-17,stormy,low,1,buffet,motorcycle,0,no,metropolitian,27,jap,17,3,thursday,0,10.0,10.0,morning,1.489792976782627,0,1,0,5.0256484552324565,0,1,1.4705882352941178,0
ranchires14del02,28.0,4.9,,,,,2022-03-17,windy,low,2,meal,motorcycle,0,no,metropolitian,15,ranchi,17,3,thursday,0,15.0,10.0,morning,9.19301447226696,0,0,0,1.547506200771396,0,1,1.6896551724137931,0
bangres13del01,23.0,4.9,12.935662,77.61413,13.045662,77.72413,2022-03-02,windy,jam,2,snack,motorcycle,0,no,metropolitian,23,bang,2,3,wednesday,0,10.0,19.0,evening,17.077949437324616,1,0,0,0.5688945707606957,1,1,2.0416666666666665,0
indores010del02,26.0,4.9,22.75004,75.902847,22.88004,76.032847,2022-03-18,stormy,jam,0,meal,motorcycle,0,no,metropolitian,25,indo,18,3,friday,0,5.0,21.0,night,19.659494006263994,1,1,0,0.24802209809662837,1,1,1.8148148148148149,0
agrres010del02,38.0,4.3,27.163303,78.057044,27.213303,78.107044,2022-02-15,sandstorms,medium,0,drinks,motorcycle,2,no,metropolitian,36,agr,15,2,tuesday,0,15.0,17.0,evening,7.440983364732026,0,1,1,1.8889348221807016,0,1,1.1025641025641026,0
surres20del03,28.0,4.7,21.15276,72.778059,21.24276,72.868059,2022-03-27,fog,low,2,drinks,motorcycle,0,no,urban,20,sur,27,3,sunday,1,5.0,22.0,night,13.68237887648496,0,1,0,0.3525501640835609,1,0,1.6206896551724137,0
goares010del03,36.0,4.7,15.546594,73.760431,15.636594,73.850431,2022-02-18,sandstorms,medium,0,meal,motorcycle,1,no,metropolitian,30,goa,18,2,friday,0,15.0,17.0,evening,13.89484555312174,0,1,1,1.0420396623669939,0,1,1.2702702702702702,0
alhres05del02,20.0,4.2,25.457687,81.835585,25.537687,81.915585,2022-02-12,fog,medium,2,drinks,scooter,2,no,metropolitian,38,alh,12,2,saturday,1,10.0,17.0,evening,11.983297481116155,0,1,1,0.8010703914672617,0,1,2.0,0
coimbres01del01,39.0,4.9,11.016298,76.972076,11.086298,77.042076,2022-03-14,windy,jam,2,buffet,scooter,1,no,metropolitian,29,coimb,14,3,monday,0,15.0,21.0,night,10.906149360969732,1,0,1,1.3150800962968212,1,1,1.225,0
mysres15del02,29.0,4.6,12.352058,76.60665,12.372058,76.62665,2022-03-19,stormy,low,1,buffet,scooter,1,no,urban,17,mys,19,3,saturday,1,5.0,8.0,morning,3.1088209178699797,0,1,1,1.3854940751538125,0,0,1.5333333333333334,0
ranchires04del01,21.0,4.7,23.359033,85.325347,23.369033,85.335347,2022-03-03,sandstorms,low,2,drinks,motorcycle,1,no,metropolitian,16,ranchi,3,3,thursday,0,10.0,10.0,morning,1.5094402621798344,0,1,1,4.976510219394147,0,1,2.1363636363636362,0
indores12del02,32.0,4.6,22.74806,75.8934,22.87806,76.0234,2022-04-02,cloudy,jam,2,drinks,scooter,2,no,urban,48,indo,2,4,saturday,1,5.0,20.0,night,19.65962528368427,1,0,1,0.24802048300206428,1,0,1.393939393939394,0
hydres08del01,34.0,5.0,17.438263,78.397865,17.448263,78.407865,2022-03-07,windy,high,1,meal,motorcycle,1,no,metropolitian,30,hyd,7,3,monday,0,15.0,11.0,morning,1.5368020663947328,1,0,1,7.364485851367451,0,1,1.4285714285714286,0
puneres01del01,31.0,4.7,18.569156,73.774723,18.609156,73.814723,2022-03-05,cloudy,medium,0,snack,motorcycle,1,no,urban,28,pune,5,3,saturday,1,5.0,16.0,afternoon,6.128249797982013,0,0,1,0.7543469471416515,0,0,1.46875,0
hydres13del01,29.0,4.9,17.431477,78.40035,17.471477,78.44035,2022-03-17,cloudy,high,1,meal,scooter,1,no,metropolitian,28,hyd,17,3,thursday,0,15.0,12.0,afternoon,6.14707622035735,1,0,1,2.2566312620368287,1,1,1.6333333333333333,0
dehres13del03,28.0,4.6,30.366322,78.070453,30.506322,78.210453,2022-02-16,cloudy,jam,2,drinks,motorcycle,1,no,metropolitian,33,deh,16,2,wednesday,0,15.0,20.0,night,20.5545733218898,1,0,1,0.7124342901978904,1,1,1.5862068965517242,0
mysres20del01,34.0,5.0,12.337978,76.616792,12.407978,76.686792,2022-03-27,sunny,jam,2,drinks,scooter,0,no,urban,27,mys,27,3,sunday,1,5.0,19.0,evening,10.880650831531838,1,0,0,0.4393421847322416,1,0,1.4285714285714286,0
vadres07del01,21.0,4.9,,,,,2022-03-28,sunny,low,2,meal,scooter,0,no,metropolitian,19,vad,28,3,monday,0,10.0,9.0,morning,9.19301447226696,0,0,0,1.0316708005142639,0,1,2.227272727272727,0
ranchires04del03,20.0,4.5,23.359033,85.325347,23.449033,85.415347,2022-03-25,sunny,jam,2,meal,scooter,1,no,urban,15,ranchi,25,3,friday,0,10.0,19.0,evening,13.58308621493501,1,0,1,0.7100716311311843,1,0,2.142857142857143,0
hydres01del01,21.0,4.7,17.410371,78.437225,17.450371,78.477225,2022-03-03,fog,medium,0,meal,motorcycle,0,no,urban,25,hyd,3,3,thursday,0,15.0,15.0,afternoon,6.147415198875053,0,1,0,2.256516187305174,0,0,2.1363636363636362,0
bangres05del02,38.0,4.8,12.970324,77.645748,13.100324,77.775748,2022-03-16,sunny,medium,1,drinks,motorcycle,1,no,metropolitian,19,bang,16,3,wednesday,0,5.0,18.0,evening,20.18125982649362,0,0,1,0.24176476877848496,0,1,1.2307692307692308,0
mumres16del02,30.0,4.7,19.120083,72.907385,19.140083,72.927385,2022-03-17,fog,low,1,buffet,scooter,0,no,metropolitian,19,mum,17,3,thursday,0,10.0,,after_midnight,3.059460076834105,0,1,0,2.809414850606869,0,1,1.5161290322580645,0
surres17del03,25.0,4.8,21.149569,72.772697,21.179569,72.802697,2022-03-24,windy,jam,1,meal,scooter,1,no,urban,12,sur,24,3,thursday,0,15.0,21.0,night,4.561269432005461,1,0,1,2.9636833607683375,1,0,1.8461538461538463,0
japres20del01,37.0,4.3,26.956431,75.776649,27.026431,75.846649,2022-04-02,fog,low,0,meal,motorcycle,2,no,metropolitian,43,jap,2,4,saturday,1,5.0,22.0,night,10.425475100056351,0,1,1,0.4576460020465573,1,1,1.131578947368421,0
mumres19del02,38.0,4.2,19.131141,72.813074,19.21114,72.893074,2022-03-04,fog,low,1,drinks,scooter,1,no,metropolitian,36,mum,4,3,friday,0,5.0,23.0,night,12.236322809891128,0,1,1,0.39257798931705473,0,1,1.0769230769230769,0
ranchires04del03,27.0,4.9,23.359033,85.325347,23.449033,85.415347,2022-03-02,fog,low,0,drinks,motorcycle,0,no,metropolitian,22,ranchi,2,3,wednesday,0,10.0,23.0,night,13.58308621493501,0,1,0,0.7100716311311843,0,1,1.75,0
puneres09del02,32.0,4.6,18.536562,73.896485,18.616562,73.976485,2022-03-27,sandstorms,jam,1,buffet,scooter,1,no,urban,28,pune,27,3,sunday,1,15.0,19.0,evening,12.256927745913815,1,1,1,1.1758316970012366,1,0,1.393939393939394,0
bhpres06del03,32.0,4.7,23.232357,77.429989,23.292357,77.489989,2022-02-15,fog,low,0,buffet,motorcycle,1,no,metropolitian,21,bhp,15,2,tuesday,0,5.0,23.0,night,9.059810564279417,0,1,1,0.5230229162367175,0,1,1.4242424242424243,0
mumres02del02,27.0,4.5,19.221315,72.862381,19.301315,72.942381,2022-03-06,windy,medium,2,buffet,electric_scooter,0,no,metropolitian,23,mum,6,3,sunday,1,15.0,17.0,evening,12.233239995053252,0,0,0,1.1780191063568553,0,1,1.6071428571428572,0
chenres19del02,34.0,4.6,12.986047,80.218114,13.116047,80.348114,2022-03-16,cloudy,jam,2,snack,electric_scooter,2,no,metropolitian,44,chen,16,3,wednesday,0,5.0,21.0,night,20.18063511411472,1,0,1,0.2417720719122139,1,1,1.3142857142857143,0
japres010del01,31.0,4.5,26.921411,75.793604,27.031411,75.903604,2022-03-18,sunny,low,0,drinks,motorcycle,0,no,urban,26,jap,18,3,friday,0,10.0,23.0,night,16.38385607184808,0,0,0,0.5922817606028915,0,0,1.40625,0
hydres20del02,33.0,4.8,17.483216,78.552111,17.533216,78.602111,2022-03-07,sunny,low,2,snack,scooter,1,no,urban,17,hyd,7,3,monday,0,15.0,22.0,night,7.682703792667339,0,0,1,1.8331349123796654,1,0,1.411764705882353,0
bangres15del03,39.0,4.8,12.975377,77.696664,13.065377,77.786664,2022-03-31,fog,medium,0,drinks,motorcycle,1,no,metropolitian,38,bang,31,3,thursday,0,15.0,18.0,evening,13.97205302455759,0,1,1,1.0364804478360146,0,1,1.2,0
hydres19del03,35.0,4.9,17.458998,78.500366,17.488998,78.530366,2022-03-28,sunny,medium,0,meal,motorcycle,1,no,urban,23,hyd,28,3,monday,0,10.0,18.0,evening,4.610035602260694,0,0,1,1.9569335281296225,0,0,1.3611111111111112,0
bangres09del03,30.0,5.0,12.934179,77.615797,12.994179,77.675797,2022-04-01,windy,jam,2,snack,scooter,1,no,metropolitian,28,bang,1,4,friday,0,5.0,20.0,night,9.315729044609784,1,0,1,0.5093865139590119,1,1,1.6129032258064515,0
coimbres12del03,25.0,4.9,11.000762,76.981876,11.090762,77.071876,2022-03-04,fog,jam,0,buffet,motorcycle,1,yes,metropolitian,42,coimb,4,3,friday,0,5.0,19.0,evening,14.022321513257348,1,1,1,0.34429756946473933,1,1,1.8846153846153846,1
chenres19del01,31.0,4.6,12.986047,80.218114,13.026047,80.258114,2022-03-13,fog,medium,2,drinks,motorcycle,1,no,urban,19,chen,13,3,sunday,1,10.0,15.0,afternoon,6.209976450705328,0,1,1,1.4903181961165954,0,0,1.4375,0
surres09del02,36.0,4.2,21.175975,72.795503,21.195975,72.815503,2022-04-03,windy,low,0,snack,motorcycle,0,no,metropolitian,25,sur,3,4,sunday,1,5.0,9.0,morning,3.040641621538495,0,0,0,1.4121734234789283,0,1,1.135135135135135,0
mysres06del01,37.0,4.8,12.323994,76.626167,12.393994,76.696167,2022-03-23,fog,jam,0,snack,motorcycle,1,no,metropolitian,50,mys,23,3,wednesday,0,15.0,20.0,night,10.880935113345313,1,1,1,1.3179936315084482,1,1,1.263157894736842,0
japres16del03,36.0,3.6,26.849596,75.800512,26.939596,75.890512,2022-03-12,windy,medium,2,drinks,scooter,1,no,metropolitian,34,jap,12,3,saturday,1,10.0,17.0,evening,13.409281444578204,0,0,1,0.7189443998128293,0,1,0.972972972972973,0
alhres05del03,22.0,4.7,25.457687,81.835585,25.487687,81.865585,2022-02-17,windy,jam,1,meal,scooter,0,no,metropolitian,18,alh,17,2,thursday,0,10.0,19.0,evening,4.494156473629653,1,0,0,2.0023401454885135,1,1,2.0434782608695654,0
alhres17del02,25.0,4.9,25.45235,81.841889,25.47235,81.861889,2022-02-17,fog,high,0,snack,motorcycle,0,no,metropolitian,26,alh,17,2,thursday,0,5.0,11.0,morning,2.9962199455461898,1,1,0,1.4301159760756657,0,1,1.8846153846153846,0
surres20del02,20.0,4.8,21.15276,72.778059,21.28276,72.908059,2022-03-20,cloudy,low,1,snack,scooter,1,no,metropolitian,20,sur,20,3,sunday,1,10.0,23.0,night,19.76218981785925,0,0,1,0.4935300720155095,0,1,2.2857142857142856,0
surres06del03,37.0,4.9,21.185047,72.80859,21.245047,72.86859,2022-03-21,cloudy,jam,1,buffet,motorcycle,1,no,metropolitian,33,sur,21,3,monday,0,5.0,21.0,night,9.12108977493757,1,0,1,0.5196916479279443,1,1,1.2894736842105263,0
coimbres05del01,23.0,4.7,11.022169,76.999594,11.132169,77.109594,2022-03-31,windy,low,0,meal,motorcycle,0,no,metropolitian,15,coimb,31,3,thursday,0,15.0,22.0,night,17.13749142638821,0,0,0,0.8504610796044303,1,1,1.9583333333333333,0
ranchires04del02,38.0,4.8,23.359033,85.325347,23.439033,85.405347,2022-03-02,windy,low,2,meal,scooter,0,no,metropolitian,26,ranchi,2,3,wednesday,0,15.0,23.0,night,12.074063090452915,0,0,0,1.1929318226014805,0,1,1.2307692307692308,0
bangres010del02,34.0,4.4,12.933298,77.614293,13.013298,77.694293,2022-03-23,sunny,jam,2,drinks,electric_scooter,1,no,metropolitian,31,bang,23,3,wednesday,0,15.0,19.0,evening,12.42075005031367,1,0,1,1.1609233164939874,1,1,1.2571428571428571,0
kolres01del02,26.0,4.9,22.514688,88.393294,22.594688,88.473294,2022-02-16,stormy,low,0,meal,motorcycle,1,no,urban,18,kol,16,2,wednesday,0,10.0,22.0,night,12.108722441981682,0,1,1,0.7931017631654936,1,0,1.8148148148148149,0
ranchires12del03,30.0,4.7,,,,,2022-03-01,stormy,jam,2,meal,scooter,1,no,metropolitian,30,ranchi,1,3,tuesday,0,10.0,,after_midnight,9.19301447226696,1,1,1,1.0316708005142639,0,1,1.5161290322580645,0
ludhres11del01,26.0,4.6,30.893081,75.821495,30.963081,75.891495,2022-02-16,sandstorms,low,2,drinks,scooter,0,no,urban,10,ludh,16,2,wednesday,0,10.0,22.0,night,10.255061029110642,0,1,0,0.9297948168711526,1,0,1.7037037037037037,0
alhres15del03,37.0,4.6,25.449872,81.836167,25.509872,81.896167,2022-02-17,fog,low,2,meal,scooter,0,no,urban,15,alh,17,2,thursday,0,5.0,23.0,night,8.988071540167201,0,1,0,0.5269774768068295,0,0,1.2105263157894737,0
indores16del02,33.0,4.8,22.744648,75.894377,22.794648,75.944377,2022-03-01,cloudy,medium,2,buffet,scooter,0,no,urban,16,indo,1,3,tuesday,0,10.0,18.0,evening,7.562501497648588,0,0,0,1.2403098471257934,0,0,1.411764705882353,0
indores05del01,21.0,4.7,22.727021,75.884167,22.797021,75.954167,2022-03-04,fog,low,0,meal,motorcycle,1,no,metropolitian,21,indo,4,3,friday,0,15.0,23.0,night,10.587773645836048,0,1,1,1.3528414701749587,0,1,2.1363636363636362,0
japres010del02,24.0,4.9,26.921411,75.793604,26.971411,75.843604,2022-03-03,windy,jam,2,drinks,scooter,0,no,metropolitian,26,jap,3,3,thursday,0,5.0,21.0,night,7.448086298120235,1,0,0,0.6290822485385603,1,1,1.96,0
alhres03del01,30.0,4.7,25.451517,81.832616,25.561517,81.942616,2022-02-18,sunny,jam,0,snack,motorcycle,0,no,metropolitian,42,alh,18,2,friday,0,10.0,,after_midnight,16.47648926069649,1,0,0,0.5890499411531294,0,1,1.5161290322580645,0
vadres12del02,31.0,4.7,,,,,2022-03-17,cloudy,jam,0,buffet,motorcycle,1,no,metropolitian,34,vad,17,3,thursday,0,5.0,21.0,night,9.19301447226696,1,0,1,0.5158354002571319,1,1,1.46875,0
surres11del02,22.0,4.7,21.157735,72.768778,21.207735,72.818778,2022-03-01,sandstorms,low,1,meal,motorcycle,0,no,urban,17,sur,1,3,tuesday,0,5.0,22.0,night,7.601681384871197,0,1,0,0.6171558424078277,1,0,2.0434782608695654,0
